epoch,train_loss,train_acc,test_loss,test_acc
1,0.5332638071616491,82.26,0.2639926816701889,91.92
2,0.25586620303789775,92.02,0.17936219891905786,94.19
3,0.218213085659345,93.195,0.18885909477472304,94.26
4,0.20358681716918944,93.61,0.14273480717539788,95.55
5,0.1935695187966029,93.94333333333333,0.1712147615402937,94.77
6,0.19018469580809275,94.05666666666667,0.1322020877599716,95.69
7,0.1809490478515625,94.32666666666667,0.14552285956144334,95.64
8,0.17995199724833172,94.33666666666667,0.1393531196832657,95.54
9,0.17594113088846206,94.47,0.12996339104175567,95.95
10,0.17664847586949667,94.36833333333334,0.14704858669638635,95.39
11,0.17842012700239818,94.40166666666667,0.1479655531153083,95.25
12,0.174908366950353,94.48333333333333,0.14723318086862563,95.39
13,0.17463993084430696,94.52833333333334,0.14564412587285042,95.37
14,0.16508175594409308,94.83833333333334,0.13906650453209876,95.7
15,0.17287132227818172,94.56166666666667,0.14315595360398292,95.72
16,0.18440423742930095,94.22333333333333,0.16906775991916656,94.79
17,0.1737895802338918,94.60833333333333,0.15056526129841805,95.26
18,0.18241502012411753,94.355,0.15375447595119476,95.26
19,0.1663527982791265,94.71333333333334,0.1379697745643556,95.67
20,0.16229180472890536,94.91,0.12848478760719298,96.09
