epoch,train_loss,train_acc,test_loss,test_acc
1,0.25389292974472044,93.02833333333334,0.07677420929819345,97.69
2,0.07083395695885022,97.87333333333333,0.05117685507480055,98.26
3,0.05255916281938553,98.39,0.05653038157280534,98.21
4,0.04211464908371369,98.68666666666667,0.04357747395187617,98.54
5,0.03274207530928155,98.97333333333333,0.03129965819339268,98.97
6,0.02662276524975896,99.17,0.034134615922532974,98.84
7,0.02362801203702887,99.24666666666667,0.03484172926570755,98.86
8,0.018334088988105457,99.41333333333333,0.03371716700533871,98.91
9,0.015633382951592407,99.52,0.0359578171193134,98.83
10,0.013092642911430448,99.56166666666667,0.032527695246721854,99.13
11,0.011844833901586633,99.60166666666667,0.04129511435558088,98.79
12,0.009938024618010967,99.675,0.03565076495910326,99.07
13,0.008840562357986345,99.71166666666667,0.034045453054600515,99.04
14,0.007247305923545112,99.76333333333334,0.03357412080562208,98.98
15,0.00614279107217056,99.80833333333334,0.040202018680778565,98.83
16,0.006501749202787566,99.79,0.03573240291389884,98.95
17,0.005245557273412123,99.81166666666667,0.04797983311981297,98.76
18,0.004908083215868101,99.83833333333334,0.04076723595497806,98.94
19,0.004437430519525272,99.85166666666667,0.03705283504745589,99.12
20,0.003731850384703527,99.87333333333333,0.04378330959880113,99.0
