epoch,train_loss,train_acc,test_loss,test_acc
1,0.26789564184347786,92.155,0.12997963513433933,96.15
2,0.10906661588350931,96.735,0.08474304726868868,97.46
3,0.0723386869430542,97.81,0.07930989859066903,97.55
4,0.05293725508650144,98.34833333333333,0.07593285170197486,97.67
5,0.03978672586878141,98.75166666666667,0.07597763679130003,97.52
6,0.030782781998316446,99.04166666666667,0.07098517399448902,97.79
7,0.024561877242227394,99.20833333333333,0.07139367117935326,97.9
8,0.019424761223544678,99.42166666666667,0.07485492068957537,97.95
9,0.017154901753365995,99.465,0.06708388765012496,98.07
10,0.01478900532697638,99.52,0.07851238134521991,97.84
